# DL_YM,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,GD_LCLS_NM,GD_LCLS_CD,GD_MCLS_NM,GD_MCLS_CD,GD_SCLS_NM,GD_SCLS_CD,CTPV_NM,CTPV_CD,CTGG_NM,CTGG_CD,EMD_NM,EMD_CD,INVC_CONT
201904,디지털/가전,1003,카메라/캠코더,10031013,카메라/캠코더,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,디지털/가전,1003,저장장치,10031011,ODD,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,금천구,11545,가산동,1154510100,49
201904,생활건강,1004,자동차용품,10041018,자동차편의용품,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,디지털/가전,1003,카메라/캠코더,10031013,카메라/캠코더,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,디지털/가전,1003,저장장치,10031011,ODD,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,생활건강,1004,공구,10041002,전동공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,부암동,1111018400,2
201904,생활건강,1004,공구,10041002,전동공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,구기동,1111018200,10
201904,디지털/가전,1003,음향가전,10031008,이어폰/헤드폰,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,금천구,11545,가산동,1154510100,932
201904,디지털/가전,1003,음향가전,10031008,이어폰/헤드폰,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,종로구,11110,구기동,1111018200,50
201904,식품,1006,식품기타,10069999,식품기타,1.007E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,종로구,11110,부암동,1111018400,86
201904,식품,1006,식품기타,10069999,식품기타,1.007E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,금천구,11545,가산동,1154510100,1270
201904,식품,1006,식품기타,10069999,식품기타,1.007E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,종로구,11110,구기동,1111018200,123
201904,식품,1006,식품기타,10069999,식품기타,1.007E+11,식음료품 및 담배,50,가공식품,5006,가공식품 및 식품 기타,500607,서울특별시,11,종로구,11110,공평동,1111012700,42
201904,가구/인테리어,1001,솜류,10011004,이불솜,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,금천구,11545,가산동,1154510100,1
201904,생활건강,1004,욕실용품,10041014,욕실잡화,1.0041E+11,가정용품 및 가전제품,52,욕실용품 및 소품,5205,기타 욕실 소품,520502,서울특별시,11,종로구,11110,묘동,1111015100,5
201904,가구/인테리어,1001,아웃도어가구,10011008,아웃도어용품,1.0011E+11,스포츠 및 레저용품,49,캠핑용품 및 액세서리,4901,캠핑용가구,490102,서울특별시,11,종로구,11110,구기동,1111018200,11
201904,디지털/가전,1003,주방가전,10031012,조리기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,디지털/가전,1003,주방가전,10031012,조리기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,묘동,1111015100,11
201904,디지털/가전,1003,주방가전,10031012,조리기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,구기동,1111018200,44
201904,디지털/가전,1003,주방가전,10031012,조리기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,금천구,11545,가산동,1154510100,695
201904,디지털/가전,1003,주방가전,10031012,조리기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,부암동,1111018400,27
201904,식품,1006,수산물,10061008,해산물/어패류,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,부암동,1111018400,49
201904,화장품/미용,1010,바디용품,10101003,바디케어기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,1
201904,가구/인테리어,1001,주방가구,10011010,주방가구,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,구기동,1111018200,3
201904,가구/인테리어,1001,수예,10011006,십자수,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,구기동,1111018200,6
201904,가구/인테리어,1001,수예,10011006,십자수,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,부암동,1111018400,4
201904,디지털/가전,1003,저장장치,10031011,HDD/SSD/USB,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,묘동,1111015100,5
201904,화장품/미용,1010,바디용품,10101003,바디케어,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,25
201904,화장품/미용,1010,바디용품,10101003,바디케어,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,78
201904,디지털/가전,1003,저장장치,10031011,HDD/SSD/USB,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,11
201904,디지털/가전,1003,생활가전,10031006,전화기,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,통신기기,430101,서울특별시,11,종로구,11110,공평동,1111012700,2
201904,생활건강,1004,주방용품,10041020,와인용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,기타 주방용품,520403,서울특별시,11,금천구,11545,가산동,1154510100,25
201904,생활건강,1004,의료용품,10041017,일반의료용품,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,응급처치 도구 및 용품,420301,서울특별시,11,종로구,11110,부암동,1111018400,20
201904,생활건강,1004,의료용품,10041017,일반의료용품,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,응급처치 도구 및 용품,420301,서울특별시,11,종로구,11110,공평동,1111012700,2
201904,가구/인테리어,1001,거실가구,10011002,소파,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,23
201904,생활건강,1004,자동차용품,10041018,자동차용품기타,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,금천구,11545,가산동,1154510100,603
201904,생활건강,1004,자동차용품,10041018,자동차용품기타,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,종로구,11110,묘동,1111015100,12
201904,생활건강,1004,구강위생용품,10041004,구강관리용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,금천구,11545,가산동,1154510100,938
201904,생활건강,1004,자동차용품,10041018,자동차용품기타,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,종로구,11110,부암동,1111018400,43
201904,생활건강,1004,구강위생용품,10041004,구강관리용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,부암동,1111018400,55
201904,생활건강,1004,자동차용품,10041018,자동차용품기타,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,종로구,11110,구기동,1111018200,57
201904,식품,1006,축산,10061010,육류,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,생고기/생새고기,500301,서울특별시,11,종로구,11110,구기동,1111018200,4
201904,가구/인테리어,1001,인테리어소품,10011009,조명,1.0011E+11,가구 및 홈데코,56,조명기구 및 전등,5604,조명기구 및 액세서리,560401,서울특별시,11,종로구,11110,공평동,1111012700,8
201904,식품,1006,축산,10061010,육류,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,생고기/생새고기,500301,서울특별시,11,금천구,11545,가산동,1154510100,66
201904,가구/인테리어,1001,인테리어소품,10011009,조명,1.0011E+11,가구 및 홈데코,56,조명기구 및 전등,5604,조명기구 및 액세서리,560401,서울특별시,11,종로구,11110,구기동,1111018200,47
201904,가구/인테리어,1001,인테리어소품,10011009,조명,1.0011E+11,가구 및 홈데코,56,조명기구 및 전등,5604,조명기구 및 액세서리,560401,서울특별시,11,종로구,11110,부암동,1111018400,26
201904,가구/인테리어,1001,인테리어소품,10011009,조명,1.0011E+11,가구 및 홈데코,56,조명기구 및 전등,5604,조명기구 및 액세서리,560401,서울특별시,11,금천구,11545,가산동,1154510100,424
201904,가구/인테리어,1001,인테리어소품,10011009,조명,1.0011E+11,가구 및 홈데코,56,조명기구 및 전등,5604,조명기구 및 액세서리,560401,서울특별시,11,종로구,11110,묘동,1111015100,13
201904,가구/인테리어,1001,홈데코,10011015,주방데코,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,디지털/가전,1003,영상가전,10031007,프로젝터,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,음향기기 및 액세서리,520201,서울특별시,11,종로구,11110,부암동,1111018400,6
201904,생활건강,1004,문구/사무용품,10041007,칠판,1.0041E+11,가구 및 홈데코,56,사무용 가구,5602,사무실 전용 가구,560201,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,디지털/가전,1003,주방가전,10031012,식기세척/건조기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,금천구,11545,가산동,1154510100,10
201904,생활건강,1004,청소용품,10041021,청소용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,구기동,1111018200,57
201904,디지털/가전,1003,컴퓨터,10031014,PC,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,네트워크 장비 및 액세서리,430103,서울특별시,11,종로구,11110,공평동,1111012700,9
201904,생활건강,1004,공구,10041002,용접공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,구기동,1111018200,5
201904,생활건강,1004,공구,10041002,접착용품,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,부암동,1111018400,4
201904,생활건강,1004,공구,10041002,접착용품,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,화장품/미용,1010,색조화장품,10101005,립메이크업,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,14
201904,생활건강,1004,공구,10041002,용접공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,부암동,1111018400,4
201904,화장품/미용,1010,색조화장품,10101005,립메이크업,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,가구/인테리어,1001,인테리어소품,10011009,아로마/캔들용품,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,가구/인테리어,1001,인테리어소품,10011009,아로마/캔들용품,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,종로구,11110,묘동,1111015100,7
201904,가구/인테리어,1001,인테리어소품,10011009,아로마/캔들용품,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,종로구,11110,부암동,1111018400,17
201904,가구/인테리어,1001,인테리어소품,10011009,아로마/캔들용품,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,종로구,11110,구기동,1111018200,27
201904,가구/인테리어,1001,인테리어소품,10011009,아로마/캔들용품,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,금천구,11545,가산동,1154510100,359
201904,생활건강,1004,의료용품,10041017,온열용품/찜질용품,1.0041E+11,의료용 기구 및 용품,42,간병/간호용품,4201,찜질팩 및 기기,420102,서울특별시,11,종로구,11110,부암동,1111018400,4
201904,식품,1006,축산,10061010,일반고기,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,생고기/생새고기,500301,서울특별시,11,금천구,11545,가산동,1154510100,140
201904,식품,1006,축산,10061010,일반고기,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,생고기/생새고기,500301,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,식품,1006,축산,10061010,일반고기,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,생고기/생새고기,500301,서울특별시,11,종로구,11110,부암동,1111018400,39
201904,생활건강,1004,욕실용품,10041014,면도용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,문구/사무용품,10041007,문구/사무용품기타,1.0041E+11,사무용품 및 기기액세서리,44,기타 사무용품,4402,사무용 문구 및 필기도구,440201,서울특별시,11,종로구,11110,구기동,1111018200,147
201904,생활건강,1004,수납/정리용품,10041009,선반/진열대,1.0041E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,78
201904,가구/인테리어,1001,수예,10011006,뜨개질,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,식품,1006,가공식품,10061001,유제품,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,우유류,500404,서울특별시,11,종로구,11110,구기동,1111018200,109
201904,식품,1006,가공식품,10061001,유제품,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,우유류,500404,서울특별시,11,종로구,11110,묘동,1111015100,16
201904,가구/인테리어,1001,침실제품,10011012,유아침구,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,식품,1006,가공식품,10061001,유제품,1.0061E+11,식음료품 및 담배,50,낙농 및 식용기름/지방류,5004,우유류,500404,서울특별시,11,종로구,11110,부암동,1111018400,59
201904,디지털/가전,1003,컴퓨터,10031014,PC부품,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,공평동,1111012700,16
201904,디지털/가전,1003,컴퓨터,10031014,PC부품,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,금천구,11545,가산동,1154510100,2879
201904,화장품/미용,1010,뷰티소품,10101004,페이스소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,294
201904,화장품/미용,1010,뷰티소품,10101004,페이스소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,23
201904,화장품/미용,1010,뷰티소품,10101004,페이스소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,디지털/가전,1003,저장장치,10031011,공미디어,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,디지털/가전,1003,컴퓨터,10031014,PC부품,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,60
201904,화장품/미용,1010,뷰티소품,10101004,페이스소품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,12
201904,디지털/가전,1003,카메라/캠코더,10031013,메모리카드/메모리리더기,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,구기동,1111018200,5
201904,식품,1006,음료,10061009,생수,1.0061E+11,식음료품 및 담배,50,음료,5008,비알콜성 음료 및 기타 음료,500803,서울특별시,11,종로구,11110,구기동,1111018200,148
201904,가구/인테리어,1001,수예,10011006,퀼트/펠트,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,부암동,1111018400,6
201904,디지털/가전,1003,카메라/캠코더,10031013,메모리카드/메모리리더기,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,생활건강,1004,유아위생용품,10041016,유아위생용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,구기동,1111018200,8
201904,디지털/가전,1003,컴퓨터,10031014,태블릿PC액세서리,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,부암동,1111018400,4
201904,생활건강,1004,주방용품,10041020,제수용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식수납용기,520402,서울특별시,11,금천구,11545,가산동,1154510100,12
201904,생활건강,1004,주방용품,10041020,제과/제빵용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,종로구,11110,부암동,1111018400,7
201904,생활건강,1004,생활용품,10041008,생활잡화,1.0041E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,종로구,11110,부암동,1111018400,12
201904,식품,1006,가공식품,10061001,축산가공식품,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,가공/조리육류,500302,서울특별시,11,종로구,11110,부암동,1111018400,39
201904,식품,1006,가공식품,10061001,축산가공식품,1.0061E+11,식음료품 및 담배,50,육류/축산물,5003,가공/조리육류,500302,서울특별시,11,종로구,11110,공평동,1111012700,15
201904,생활건강,1004,주방용품,10041020,제과/제빵용품,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,금천구,11545,가산동,1154510100,133
201904,생활건강,1004,생활용품,10041008,생활잡화,1.0041E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,인테리어 소품/수집품 및 잡화,520703,서울특별시,11,종로구,11110,묘동,1111015100,7
201904,생활건강,1004,의료용품,10041017,의료용품기타,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,개인용 건강/위생용품 및 액세서리,420302,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,가구/인테리어,1001,주방가구,10011010,주방제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,금천구,11545,가산동,1154510100,38
201904,가구/인테리어,1001,주방가구,10011010,주방제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,공평동,1111012700,2
201904,디지털/가전,1003,영상가전,10031007,영상플레이어,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,음향기기 및 액세서리,520201,서울특별시,11,종로구,11110,부암동,1111018400,2
201904,생활건강,1004,의료용품,10041017,의료용품기타,1.0041E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,개인용 건강/위생용품 및 액세서리,420302,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,가구/인테리어,1001,주방가구,10011010,주방제품,1.0011E+11,가구 및 홈데코,56,가정용 가구,5601,실내용 가구,560101,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,디지털/가전,1003,영상가전,10031007,영상플레이어,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,음향기기 및 액세서리,520201,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,디지털/가전,1003,주방가전,10031012,오븐,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,구기동,1111018200,3
201904,디지털/가전,1003,광학기기/광학용품,10031003,광학기기/광학용품,1.0031E+11,교육/게임/예술,60,자기계발/교육/교재,6001,교육 교재,600101,서울특별시,11,금천구,11545,가산동,1154510100,41
201904,화장품/미용,1010,화장품/미용기타,10109999,화장품/미용기타,1.011E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,27
201904,화장품/미용,1010,화장품/미용기타,10109999,화장품/미용기타,1.011E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,1225
201904,디지털/가전,1003,생활가전,10031006,디지털도어록,1.0031E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,기타 인테리어 설비 및 보안기기,560303,서울특별시,11,종로구,11110,구기동,1111018200,4
201904,디지털/가전,1003,생활가전,10031006,디지털도어록,1.0031E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,기타 인테리어 설비 및 보안기기,560303,서울특별시,11,종로구,11110,부암동,1111018400,1
201904,화장품/미용,1010,화장품/미용기타,10109999,화장품/미용기타,1.011E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,13
201904,디지털/가전,1003,생활가전,10031006,디지털도어록,1.0031E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,기타 인테리어 설비 및 보안기기,560303,서울특별시,11,금천구,11545,가산동,1154510100,28
201904,디지털/가전,1003,네트워크장비,10031004,랜카드,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,네트워크 장비 및 액세서리,430103,서울특별시,11,금천구,11545,가산동,1154510100,3
201904,디지털/가전,1003,태블릿PC액세서리,10031015,태블릿PC보호필름,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,구기동,1111018200,6
201904,디지털/가전,1003,태블릿PC액세서리,10031015,태블릿PC보호필름,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,디지털/가전,1003,태블릿PC액세서리,10031015,태블릿PC보호필름,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,종로구,11110,부암동,1111018400,2
201904,디지털/가전,1003,태블릿PC액세서리,10031015,태블릿PC보호필름,1.0031E+11,통신 및 컴퓨터,43,컴퓨터장비 및 액세서리,4302,컴퓨터 부속 및 액세서리,430204,서울특별시,11,금천구,11545,가산동,1154510100,148
201904,생활건강,1004,수납/정리용품,10041009,정리용품,1.0041E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,종로구,11110,구기동,1111018200,50
201904,생활건강,1004,수납/정리용품,10041009,정리용품,1.0041E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,종로구,11110,부암동,1111018400,23
201904,가구/인테리어,1001,침실제품,10011012,침구,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,구기동,1111018200,86
201904,디지털/가전,1003,멀티미디어장비,10031005,멀티미디어용품,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,디지털/가전,1003,주방가전,10031012,분쇄조리기구,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,주방용 가전기기,520101,서울특별시,11,종로구,11110,구기동,1111018200,13
201904,디지털/가전,1003,계절가전,10031002,온풍기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,기타 가전기기 및 제품,520104,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,생활건강,1004,문구/사무용품,10041007,앨범,1.0041E+11,교육/게임/예술,60,미술/공예,6004,사진틀,600403,서울특별시,11,금천구,11545,가산동,1154510100,94
201904,생활건강,1004,문구/사무용품,10041007,앨범,1.0041E+11,교육/게임/예술,60,미술/공예,6004,사진틀,600403,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,생활건강,1004,공구,10041002,공구기타,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,구기동,1111018200,59
201904,생활건강,1004,문구/사무용품,10041007,앨범,1.0041E+11,교육/게임/예술,60,미술/공예,6004,사진틀,600403,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,생활건강,1004,공구,10041002,공구기타,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,공평동,1111012700,13
201904,디지털/가전,1003,멀티미디어장비,10031005,멀티미디어용품,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,금천구,11545,가산동,1154510100,157
201904,디지털/가전,1003,멀티미디어장비,10031005,멀티미디어용품,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,종로구,11110,구기동,1111018200,4
201904,생활건강,1004,수납/정리용품,10041009,정리용품,1.0041E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,종로구,11110,공평동,1111012700,3
